AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4481.538574,3950.769043,4312.820313,4138.461426,4200,4395.384277,4175.384277,4475.897461,3690.256348,4264.102539,4631.281738,4121.538574,4429.743652,3885.640869
4474.871582,3946.153809,4312.820313,4117.436035,4193.846191,4396.410156,4172.307617,4474.358887,3687.179443,4263.07666,4630.256348,4120.512695,4431.794922,3884.615234
4474.358887,3946.666504,4315.384277,4121.025391,4191.794922,4398.461426,4178.974121,4483.589844,3693.333252,4269.743652,4634.358887,4118.461426,4448.717773,3886.153809
4481.025391,3953.845947,4316.410156,4129.230469,4196.410156,4394.871582,4179.487305,4489.230469,3705.640869,4283.589844,4641.025391,4123.07666,4456.410156,3891.281982
4482.563965,3953.333252,4316.922852,4129.230469,4196.410156,4399.487305,4166.153809,4468.205078,3697.94873,4278.461426,4636.922852,4125.12793,4446.666504,3890.256348
4474.871582,3948.205078,4311.794922,4130.256348,4191.281738,4394.358887,4167.179199,4462.05127,3683.5896,4262.563965,4626.153809,4123.07666,4433.846191,3888.717773
4471.281738,3944.615234,4310.256348,4134.871582,4189.230469,4395.897461,4175.897461,4472.307617,3683.5896,4256.410156,4623.07666,4117.436035,4423.07666,3884.615234
4475.384277,3948.717773,4318.461426,4142.05127,4190.769043,4397.435547,4176.410156,4469.743652,3693.845947,4269.230469,4630.256348,4118.461426,4437.435547,3885.128174
4478.461426,3952.307617,4324.102539,4148.717773,4194.871582,4391.794922,4177.436035,4462.563965,3693.333252,4275.897461,4632.307617,4128.205078,4459.487305,3893.845947
4480.512695,3948.717773,4324.102539,4155.897461,4198.974121,4401.025391,4188.205078,4463.07666,3681.53833,4263.589844,4629.743652,4127.179199,4445.641113,3896.923096
4477.435547,3949.743408,4324.615234,4159.487305,4201.025391,4396.922852,4195.897461,4471.281738,3678.974365,4258.974121,4628.205078,4127.692383,4439.487305,3899.487061
4475.897461,3955.897461,4324.102539,4162.563965,4201.538574,4392.820313,4183.589844,4470.769043,3681.53833,4262.05127,4628.205078,4134.358887,4454.871582,3905.128174
4474.871582,3954.871582,4321.538574,4165.641113,4201.538574,4396.922852,4172.820313,4463.07666,3678.461426,4256.922852,4626.666504,4129.743652,4445.641113,3901.53833
4470.769043,3951.281982,4316.922852,4164.615234,4200.512695,4391.794922,4182.05127,4469.743652,3678.461426,4257.94873,4626.666504,4122.05127,4430.769043,3893.333252
4473.846191,3952.307617,4321.538574,4169.743652,4195.897461,4398.461426,4191.794922,4485.12793,3685.640869,4272.307617,4636.410156,4125.12793,4439.487305,3891.281982
4476.410156,3956.923096,4328.717773,4175.384277,4195.384277,4397.94873,4193.846191,4491.794922,3689.743408,4280,4640.512695,4130.769043,4452.307617,3896.410156
4473.333008,3958.461426,4328.205078,4174.871582,4192.820313,4395.384277,4194.871582,4481.538574,3681.025635,4272.307617,4633.846191,4129.230469,4439.487305,3894.871582
4473.333008,3962.05127,4328.717773,4177.436035,4188.205078,4399.487305,4194.358887,4471.794922,3678.461426,4268.717773,4635.384277,4127.179199,4428.205078,3891.281982
4475.897461,3964.615234,4328.205078,4181.025391,4191.281738,4394.871582,4194.871582,4476.922852,3690.256348,4269.230469,4635.897461,4128.717773,4447.692383,3897.435791
4475.384277,3957.435791,4328.717773,4182.05127,4190.769043,4400,4196.922852,4476.922852,3686.153809,4261.538574,4630.256348,4125.12793,4452.307617,3897.94873
4474.358887,3958.461426,4328.717773,4186.153809,4188.205078,4399.487305,4198.461426,4469.230469,3677.94873,4263.589844,4631.281738,4127.179199,4441.025391,3896.923096
4475.384277,3968.717773,4326.666504,4192.307617,4190.256348,4393.333008,4195.897461,4468.717773,3686.153809,4271.794922,4636.410156,4131.794922,4442.563965,3898.974365
4473.333008,3965.128174,4326.153809,4191.281738,4190.256348,4399.487305,4190.256348,4473.846191,3689.230713,4268.717773,4636.410156,4127.179199,4447.179199,3897.435791
4469.230469,3957.435791,4321.538574,4188.205078,4186.153809,4396.922852,4189.230469,4472.820313,3677.94873,4264.102539,4629.230469,4125.12793,4451.794922,3898.974365
4470.769043,3957.94873,4317.94873,4190.256348,4181.025391,4400,4183.07666,4461.025391,3669.230713,4256.410156,4622.05127,4121.538574,4444.102539,3894.871582
4471.281738,3962.563965,4320.512695,4188.205078,4181.025391,4397.435547,4180,4460.512695,3676.410156,4255.384277,4624.615234,4119.487305,4437.435547,3890.769043
4469.743652,3961.025635,4323.07666,4186.666504,4182.563965,4388.717773,4180,4466.153809,3680,4263.07666,4629.230469,4125.641113,4438.461426,3897.435791
4473.846191,3957.435791,4322.05127,4190.769043,4175.897461,4395.384277,4171.281738,4458.461426,3675.897461,4261.025391,4629.743652,4127.179199,4434.358887,3899.487061
4475.897461,3960,4323.589844,4192.820313,4174.871582,4392.820313,4174.358887,4466.153809,3681.53833,4261.025391,4629.743652,4126.666504,4437.94873,3900
4473.846191,3961.53833,4328.717773,4192.820313,4178.974121,4395.897461,4185.641113,4478.461426,3683.5896,4262.05127,4630.769043,4125.641113,4436.410156,3899.487061
4472.820313,3962.05127,4327.179199,4193.333008,4180.512695,4397.94873,4191.281738,4474.871582,3683.076904,4257.436035,4632.307617,4128.205078,4428.205078,3898.974365
4471.281738,3963.076904,4325.12793,4196.922852,4182.05127,4390.256348,4192.820313,4481.538574,3694.871826,4262.05127,4636.922852,4136.922852,4441.538574,3905.128174
4473.846191,3961.53833,4331.281738,4198.974121,4187.179199,4398.974121,4193.846191,4490.769043,3701.53833,4272.307617,4644.102539,4140.512695,4454.871582,3910.769043
4473.333008,3961.025635,4329.743652,4196.922852,4191.281738,4399.487305,4201.538574,4491.281738,3702.05127,4282.563965,4647.692383,4141.025391,4456.410156,3912.307617
4468.717773,3960,4324.102539,4196.922852,4187.692383,4396.922852,4204.102539,4486.153809,3706.153809,4289.743652,4653.333008,4137.94873,4455.897461,3906.153809
4466.153809,3957.94873,4322.05127,4200,4186.666504,4396.410156,4197.436035,4476.922852,3702.563965,4286.666504,4651.281738,4132.307617,4451.794922,3899.487061
4465.641113,3958.461426,4318.461426,4201.025391,4190.256348,4391.281738,4194.871582,4469.230469,3689.743408,4273.846191,4636.410156,4127.692383,4444.615234,3895.384521
4468.717773,3954.871582,4318.461426,4201.538574,4187.692383,4399.487305,4189.230469,4459.487305,3681.025635,4262.563965,4629.230469,4117.94873,4435.897461,3886.153809
4472.307617,3955.897461,4322.563965,4203.07666,4188.205078,4394.358887,4185.12793,4457.435547,3678.974365,4258.974121,4628.205078,4113.333008,4441.025391,3884.615234
4472.820313,3964.615234,4326.153809,4205.12793,4192.820313,4390.256348,4190.256348,4467.179199,3681.53833,4260,4631.794922,4118.974121,4445.641113,3889.743408
4477.435547,3970.256348,4332.307617,4208.717773,4193.846191,4397.435547,4198.461426,4476.922852,3691.794678,4272.820313,4643.07666,4127.179199,4445.12793,3895.384521
4482.05127,3970.769043,4336.410156,4207.692383,4196.410156,4394.358887,4201.538574,4482.05127,3700,4285.12793,4646.666504,4136.410156,4453.333008,3903.076904
4480,3964.102539,4334.358887,4205.12793,4195.897461,4398.974121,4198.461426,4483.589844,3699.487061,4277.94873,4644.102539,4138.461426,4447.692383,3900
4475.897461,3957.94873,4330.256348,4206.666504,4194.871582,4396.410156,4200.512695,4483.07666,3702.05127,4275.384277,4644.102539,4134.358887,4441.538574,3896.923096
4474.871582,3958.974365,4326.153809,4208.717773,4195.384277,4389.743652,4200.512695,4471.794922,3700,4279.487305,4640.512695,4132.820313,4449.743652,3898.974365
4475.384277,3964.615234,4327.692383,4211.281738,4194.358887,4397.435547,4197.94873,4463.589844,3692.820313,4272.820313,4637.435547,4132.307617,4455.897461,3895.897461
4473.333008,3966.666504,4327.179199,4213.846191,4196.410156,4395.384277,4197.94873,4474.358887,3693.333252,4269.743652,4638.974121,4135.897461,4453.333008,3898.974365
4470.769043,3961.025635,4322.563965,4214.871582,4194.871582,4397.435547,4194.871582,4475.384277,3689.230713,4266.666504,4634.358887,4133.333008,4443.589844,3897.94873
4468.717773,3959.487061,4319.487305,4211.794922,4192.820313,4395.897461,4195.897461,4465.641113,3684.615234,4262.05127,4629.743652,4130.769043,4446.666504,3891.281982
4471.281738,3962.563965,4324.102539,4210.256348,4194.358887,4391.794922,4200,4467.692383,3692.820313,4272.307617,4635.897461,4135.897461,4457.435547,3897.94873
4475.384277,3963.076904,4328.717773,4213.333008,4196.410156,4398.974121,4197.436035,4468.205078,3698.461426,4282.563965,4642.563965,4138.974121,4454.871582,3906.666504
4469.743652,3958.974365,4322.563965,4212.820313,4196.922852,4393.333008,4192.820313,4463.07666,3693.845947,4274.358887,4634.871582,4136.410156,4452.820313,3902.563965
4467.179199,3955.897461,4321.538574,4211.794922,4194.871582,4396.410156,4192.820313,4463.589844,3683.076904,4261.538574,4626.666504,4128.717773,4446.153809,3894.871582
4472.307617,3963.076904,4328.205078,4212.820313,4195.384277,4399.487305,4197.94873,4470.256348,3682.05127,4266.153809,4627.179199,4130.769043,4434.871582,3898.461426
4470.769043,3966.153809,4324.615234,4213.333008,4197.94873,4389.230469,4195.384277,4464.102539,3679.487061,4267.179199,4620.512695,4135.897461,4438.461426,3900
4471.794922,3961.53833,4323.07666,4212.307617,4197.436035,4396.922852,4189.743652,4454.358887,3671.794678,4261.025391,4616.410156,4128.205078,4452.820313,3892.820313
4478.974121,3964.615234,4328.205078,4214.871582,4200.512695,4400,4199.487305,4471.281738,3676.923096,4276.410156,4627.692383,4129.230469,4466.666504,3896.410156
4478.974121,3964.615234,4327.179199,4220,4203.589844,4398.461426,4207.179199,4480,3676.923096,4280.512695,4628.717773,4135.384277,4452.307617,3894.871582
4474.871582,3961.025635,4324.615234,4219.487305,4204.102539,4396.922852,4207.692383,4469.230469,3668.205078,4268.717773,4619.487305,4133.846191,4430.769043,3889.743408
4476.922852,3961.53833,4328.205078,4218.974121,4206.153809,4391.281738,4207.692383,4480,3672.820313,4276.410156,4621.538574,4135.897461,4447.179199,3898.461426
4481.538574,3961.025635,4332.307617,4221.025391,4205.12793,4398.974121,4202.563965,4487.692383,3678.974365,4284.102539,4627.179199,4137.94873,4463.07666,3901.53833
4479.487305,3963.5896,4330.256348,4220.512695,4203.07666,4397.435547,4201.538574,4477.435547,3673.845947,4277.94873,4620.512695,4135.384277,4455.384277,3900.512695
4474.871582,3964.615234,4328.205078,4214.871582,4201.538574,4396.410156,4202.563965,4473.333008,3670.769043,4276.410156,4615.897461,4134.358887,4449.743652,3903.076904
4474.871582,3962.05127,4329.230469,4211.794922,4202.563965,4400.512695,4197.94873,4480,3683.5896,4286.666504,4624.615234,4134.871582,4456.410156,3905.128174
4472.307617,3960.512695,4325.641113,4212.820313,4203.589844,4393.846191,4192.820313,4480.512695,3691.281982,4289.743652,4625.12793,4133.333008,4466.153809,3904.615234
4472.307617,3956.923096,4323.07666,4211.794922,4198.461426,4400.512695,4196.410156,4475.384277,3682.05127,4271.794922,4617.94873,4127.179199,4457.435547,3896.923096
4476.410156,3956.410156,4323.07666,4211.281738,4196.922852,4399.487305,4213.333008,4486.153809,3681.025635,4264.615234,4620,4124.615234,4443.589844,3893.333252
4482.05127,3962.05127,4325.641113,4214.358887,4203.589844,4395.897461,4217.436035,4498.461426,3696.410156,4284.102539,4632.307617,4129.743652,4447.692383,3897.94873
4484.102539,3964.102539,4330.256348,4215.384277,4207.692383,4401.538574,4199.487305,4490.256348,3706.153809,4299.487305,4644.102539,4134.358887,4461.538574,3899.487061
4477.94873,3957.435791,4325.641113,4210.769043,4203.07666,4393.846191,4187.179199,4475.384277,3695.384521,4287.692383,4637.435547,4129.743652,4462.05127,3895.897461
4475.384277,3949.743408,4319.487305,4209.230469,4197.94873,4396.922852,4185.641113,4462.563965,3677.435791,4267.179199,4624.102539,4119.487305,4446.153809,3891.281982
4476.922852,3952.820313,4320.512695,4210.256348,4200,4396.410156,4190.769043,4465.12793,3683.5896,4267.692383,4624.102539,4121.025391,4440,3892.307617
4476.922852,3958.974365,4321.538574,4208.717773,4201.025391,4391.794922,4194.871582,4472.307617,3699.487061,4276.410156,4631.794922,4123.589844,4443.07666,3890.769043
4477.435547,3955.384521,4319.487305,4208.717773,4198.974121,4398.974121,4185.641113,4463.589844,3692.307617,4266.153809,4630.256348,4115.897461,4442.563965,3882.05127
4478.461426,3953.845947,4320,4210.256348,4203.07666,4393.846191,4183.589844,4466.153809,3690.256348,4256.922852,4625.12793,4117.94873,4448.205078,3886.153809
4480,3957.435791,4330.256348,4211.281738,4206.666504,4396.922852,4194.358887,4481.538574,3704.102539,4267.179199,4629.743652,4125.12793,4452.307617,3894.871582
4481.538574,3964.102539,4334.871582,4211.794922,4206.153809,4398.461426,4195.384277,4483.589844,3710.256348,4285.641113,4640,4129.230469,4455.384277,3897.94873
4486.666504,3969.230713,4333.333008,4216.922852,4210.256348,4390.769043,4196.922852,4484.615234,3712.820313,4295.384277,4648.205078,4138.461426,4458.461426,3903.5896
4492.307617,3967.179443,4338.974121,4223.07666,4214.358887,4400,4201.538574,4490.256348,3725.640869,4295.897461,4654.358887,4142.563965,4460,3906.153809
4489.230469,3966.666504,4339.487305,4217.94873,4213.333008,4397.435547,4195.897461,4481.538574,3718.461426,4294.871582,4649.743652,4138.974121,4473.846191,3906.666504
4486.153809,3966.153809,4334.358887,4210.769043,4209.230469,4394.871582,4188.205078,4463.589844,3690.769043,4284.102539,4640.512695,4133.333008,4466.666504,3903.076904
4488.205078,3966.153809,4333.333008,4215.897461,4209.230469,4400.512695,4198.974121,4473.333008,3693.845947,4281.025391,4642.05127,4133.846191,4446.153809,3901.53833
4490.256348,3970.256348,4333.333008,4223.589844,4215.384277,4398.974121,4209.743652,4495.384277,3718.974365,4294.871582,4654.358887,4143.07666,4464.102539,3909.743408
4490.769043,3968.717773,4333.846191,4221.025391,4217.436035,4400.512695,4195.384277,4484.615234,3724.102539,4306.666504,4666.666504,4145.12793,4488.205078,3914.358887
4486.666504,3965.640869,4333.333008,4216.410156,4216.922852,4395.897461,4188.205078,4468.205078,3725.128174,4309.230469,4665.641113,4140,4481.538574,3910.769043
4482.563965,3969.230713,4331.281738,4219.487305,4217.436035,4401.025391,4203.07666,4472.820313,3727.179443,4297.94873,4655.897461,4134.358887,4461.538574,3900.512695
4485.641113,3971.794678,4333.333008,4221.538574,4218.974121,4406.666504,4215.384277,4486.153809,3722.05127,4290.769043,4655.384277,4131.794922,4460,3897.94873
4485.12793,3970.769043,4335.384277,4220,4222.05127,4395.384277,4213.333008,4495.897461,3726.153809,4306.153809,4660.512695,4134.871582,4472.820313,3905.128174
4484.102539,3968.205078,4337.94873,4217.94873,4222.563965,4402.05127,4207.179199,4492.820313,3733.845947,4317.94873,4665.12793,4135.897461,4475.384277,3904.102539
4485.641113,3970.769043,4341.025391,4216.922852,4224.615234,4406.153809,4220,4495.897461,3737.94873,4320,4670.769043,4142.05127,4479.487305,3907.692139
4485.641113,3972.307617,4342.563965,4218.974121,4225.641113,4403.07666,4234.871582,4508.717773,3741.53833,4322.563965,4674.871582,4149.743652,4477.94873,3916.410156
4485.641113,3969.743408,4341.538574,4218.461426,4223.589844,4406.153809,4228.205078,4502.563965,3731.281982,4314.871582,4670.769043,4144.615234,4467.179199,3913.333252
4481.025391,3967.179443,4336.410156,4213.333008,4226.666504,4400,4215.897461,4488.717773,3720.512695,4302.563965,4660.512695,4139.487305,4473.846191,3906.666504
4477.94873,3963.5896,4336.410156,4211.794922,4228.205078,4404.102539,4210.256348,4491.794922,3727.692139,4304.615234,4663.07666,4139.487305,4478.461426,3903.5896
4478.461426,3966.153809,4337.94873,4212.820313,4226.666504,4401.538574,4213.846191,4505.641113,3742.563965,4320,4672.820313,4144.102539,4472.820313,3907.692139
4478.974121,3970.769043,4335.897461,4209.743652,4225.641113,4395.897461,4213.846191,4503.07666,3738.974365,4317.94873,4668.717773,4144.615234,4467.692383,3913.333252
4476.922852,3968.717773,4334.871582,4209.230469,4223.589844,4403.07666,4206.666504,4491.794922,3728.205078,4304.102539,4660.512695,4136.410156,4462.563965,3909.743408
4474.871582,3966.666504,4333.333008,4211.281738,4224.615234,4399.487305,4208.205078,4494.358887,3727.179443,4305.641113,4659.487305,4137.94873,4466.153809,3910.769043
4481.025391,3970.769043,4341.025391,4212.820313,4225.641113,4401.538574,4213.333008,4493.333008,3723.076904,4303.07666,4661.538574,4146.153809,4467.179199,3915.897461
4488.205078,3982.563965,4349.230469,4219.487305,4226.153809,4402.05127,4221.538574,4496.410156,3725.640869,4301.538574,4665.641113,4155.384277,4472.307617,3921.025635
4484.102539,3981.025635,4345.641113,4220.512695,4224.102539,4395.897461,4226.153809,4509.230469,3736.923096,4314.358887,4668.717773,4159.487305,4477.435547,3923.076904
4475.897461,3966.666504,4340.512695,4211.281738,4214.358887,4399.487305,4212.307617,4503.589844,3736.410156,4317.436035,4671.281738,4152.307617,4466.153809,3915.384521
4473.846191,3963.5896,4337.94873,4206.153809,4211.794922,4395.897461,4200,4490.769043,3732.820313,4312.307617,4671.281738,4149.230469,4462.563965,3909.743408
4478.461426,3972.820313,4341.025391,4215.384277,4216.922852,4402.563965,4218.974121,4498.974121,3736.923096,4317.94873,4670.769043,4153.846191,4477.435547,3911.794678
4483.07666,3980.512695,4345.641113,4221.538574,4220.512695,4406.666504,4243.07666,4518.974121,3744.615234,4329.230469,4674.358887,4162.563965,4493.846191,3923.5896
